Epoch,Open,High,Low,Close,Volume
2015-04-06 00:00:00-04:00,205.38,208.45,205.22,207.82,10324040
2015-04-07 00:00:00-04:00,207.855,208.76,207.31,207.33,7568898
2015-04-08 00:00:00-04:00,207.55,208.5,207.08,207.98,10697791
2015-04-09 00:00:00-04:00,207.78,209.175,207.195,208.92,8714356
2015-04-10 00:00:00-04:00,209.2,210.08,208.96,210.04,8321809
2015-04-13 00:00:00-04:00,209.88,210.62,209.04,209.09,7414377
2015-04-14 00:00:00-04:00,208.85,209.7,208.11,209.45,9798729
2015-04-15 00:00:00-04:00,210.06,211.04,209.95,210.45,11040028
2015-04-16 00:00:00-04:00,210.03,210.97,209.795,210.36,9578640
2015-04-17 00:00:00-04:00,208.94,209.23,207.01,207.92,22757608
2015-04-20 00:00:00-04:00,209.06,210.25,208.96,209.85,9348704
2015-04-21 00:00:00-04:00,210.67,210.85,209.25,209.61,8093409
2015-04-22 00:00:00-04:00,210.02,210.85,208.9,210.63,9925543
2015-04-23 00:00:00-04:00,210.15,211.93,210.02,211.16,12564746
2015-04-24 00:00:00-04:00,211.66,211.96,211.115,211.64,8737245
2015-04-27 00:00:00-04:00,212.33,212.48,210.54,210.76,10037727
2015-04-28 00:00:00-04:00,210.74,211.5,209.34,211.42,11307364
2015-04-29 00:00:00-04:00,210.37,211.29,209.6,210.53,15558841
2015-04-30 00:00:00-04:00,209.88,210.34,207.62,208.46,16913688
2015-05-01 00:00:00-04:00,209.4,210.77,209.29,210.69,11193534
2015-05-04 00:00:00-04:00,211.23,212.02,211.1,211.35,7934263
2015-05-05 00:00:00-04:00,211.03,211.46,208.73,208.87,13457855
2015-05-06 00:00:00-04:00,209.56,209.92,206.76,208.09,13689451
2015-05-07 00:00:00-04:00,207.92,209.38,207.53,208.87,10106742
2015-05-08 00:00:00-04:00,210.88,211.86,210.79,211.65,10997622
2015-05-11 00:00:00-04:00,211.57,211.89,210.53,210.61,7686267
2015-05-12 00:00:00-04:00,209.61,210.62,208.63,209.98,12240861
2015-05-13 00:00:00-04:00,210.47,211.22,209.74,210.04,9565480
2015-05-14 00:00:00-04:00,211.25,212.32,210.91,212.21,8054131
2015-05-15 00:00:00-04:00,212.44,212.6,211.87,212.47,6828274
2015-05-18 00:00:00-04:00,212.24,213.4,212.17,213.07,5845639
2015-05-19 00:00:00-04:00,213.24,213.57,212.69,212.97,5966174
2015-05-20 00:00:00-04:00,213.15,213.78,212.51,212.84,7536443
2015-05-21 00:00:00-04:00,212.71,213.745,212.52,213.44,6975842
2015-05-22 00:00:00-04:00,213.04,213.54,212.92,212.97,5408727
2015-05-26 00:00:00-04:00,212.43,212.49,210.2,210.74,10742543
2015-05-27 00:00:00-04:00,211.25,212.98,210.855,212.67,9722402
2015-05-28 00:00:00-04:00,212.33,212.59,211.63,212.48,8146537
2015-05-29 00:00:00-04:00,212.38,212.43,210.82,211.19,12386924
2015-06-01 00:00:00-04:00,211.94,212.335,210.62,211.56,11351083
2015-06-02 00:00:00-04:00,211.02,212.18,210.27,211.34,10097791
2015-06-03 00:00:00-04:00,211.99,212.67,211.34,211.9,10369298
2015-06-04 00:00:00-04:00,211.07,211.77,209.75,210.12,14601289
2015-06-05 00:00:00-04:00,209.95,210.58,208.98,209.76,11525835
2015-06-08 00:00:00-04:00,209.64,209.82,208.39,208.45,10178344
2015-06-09 00:00:00-04:00,208.45,209.095,207.69,208.45,10240928
2015-06-10 00:00:00-04:00,209.375,211.4,209.32,210.99,11932891
2015-06-11 00:00:00-04:00,211.49,212.08,211.21,211.52,8337800
2015-06-12 00:00:00-04:00,210.64,210.83,209.68,210.02,12607169
2015-06-15 00:00:00-04:00,208.64,209.44,207.795,209.09,13055685
2015-06-16 00:00:00-04:00,208.92,210.34,208.72,210.25,8842079
2015-06-17 00:00:00-04:00,210.61,211.32,209.38,210.63,12898936
2015-06-18 00:00:00-04:00,211.31,213.34,211.18,212.72,15066896
2015-06-19 00:00:00-04:00,211.46,211.55,210.53,210.56,12275241
2015-06-22 00:00:00-04:00,211.905,212.59,211.64,211.9,8277518
2015-06-23 00:00:00-04:00,212.14,212.44,211.57,212.05,6637729
2015-06-24 00:00:00-04:00,211.72,212.16,210.5,210.5,10057440
2015-06-25 00:00:00-04:00,211.1,211.25,209.77,209.86,9557447
2015-06-26 00:00:00-04:00,210.29,210.57,209.17,209.9,11068769
2015-06-29 00:00:00-04:00,208.05,208.82,205.33,205.46,19243277
2015-06-30 00:00:00-04:00,207.26,207.27,205.28,205.995,18658672
2015-07-01 00:00:00-04:00,207.73,208.03,206.58,207.52,12797596
2015-07-02 00:00:00-04:00,208.07,208.27,206.82,207.36,9178312
2015-07-06 00:00:00-04:00,205.76,207.65,205.54,206.65,12061122
2015-07-07 00:00:00-04:00,206.96,208.16,204.12,207.92,23979969
2015-07-08 00:00:00-04:00,206.42,206.755,204.25,204.53,20558412
2015-07-09 00:00:00-04:00,207.04,207.345,204.89,204.96,15735369
2015-07-10 00:00:00-04:00,207.29,207.97,206.49,207.47,12460305
2015-07-13 00:00:00-04:00,208.99,209.9,208.94,209.76,10922088
2015-07-14 00:00:00-04:00,209.72,211.05,209.66,210.71,8062477
2015-07-15 00:00:00-04:00,210.73,211.27,210.05,210.63,11228828
2015-07-16 00:00:00-04:00,211.87,212.3,211.58,212.26,8451425
2015-07-17 00:00:00-04:00,212.3,212.54,211.8,212.47,8180651
2015-07-20 00:00:00-04:00,212.75,213.175,212.21,212.63,6915802
2015-07-21 00:00:00-04:00,212.44,212.74,211.4,211.77,9833151
2015-07-22 00:00:00-04:00,210.93,211.76,210.89,211.29,9421920
2015-07-23 00:00:00-04:00,211.53,211.64,209.76,210.12,10986081
2015-07-24 00:00:00-04:00,210.3,210.36,207.6,207.93,13683358
2015-07-27 00:00:00-04:00,206.94,207.55,206.26,206.81,14042405
2015-07-28 00:00:00-04:00,207.79,209.5,206.81,209.25,13386238
2015-07-29 00:00:00-04:00,209.48,211.04,209.31,210.77,13072346
2015-07-30 00:00:00-04:00,210.16,211.015,209.42,210.87,10425232
2015-07-31 00:00:00-04:00,211.42,211.45,210.16,210.37,10780541
2015-08-03 00:00:00-04:00,210.45,210.53,208.66,209.78,12122100
2015-08-04 00:00:00-04:00,209.7,210.24,208.8,209.32,10697641
2015-08-05 00:00:00-04:00,210.46,211.31,209.74,210.045,8794645
2015-08-06 00:00:00-04:00,210.29,210.41,207.65,208.55,11123734
2015-08-07 00:00:00-04:00,208.16,208.34,206.88,207.92,11200598
2015-08-10 00:00:00-04:00,209.28,210.67,209.28,210.5,7956043
2015-08-11 00:00:00-04:00,208.97,209.46,207.76,208.65,12313300
2015-08-12 00:00:00-04:00,207.11,209.14,205.37,208.81,18334374
2015-08-13 00:00:00-04:00,208.73,209.54,208.02,208.59,11200575
2015-08-14 00:00:00-04:00,208.43,209.5,208.26,209.42,8001383
2015-08-17 00:00:00-04:00,208.71,210.565,208.16,210.53,9779226
2015-08-18 00:00:00-04:00,210.27,210.68,209.7,210.03,7818697
2015-08-19 00:00:00-04:00,209.1,210.01,207.36,208.33,22348514
2015-08-20 00:00:00-04:00,206.51,207.17,203.915,204.1,20843623
2015-08-21 00:00:00-04:00,201.73,202.92,197.63,197.65,39373486
2015-08-24 00:00:00-04:00,187.34,195.84,182.4,189.71,53056798
2015-08-25 00:00:00-04:00,195.43,195.44,187.3,187.45,46920051
2015-08-26 00:00:00-04:00,192.08,194.78,188.38,194.46,40046207
2015-08-27 00:00:00-04:00,197.02,199.41,195.21,199.21,35371466
2015-08-28 00:00:00-04:00,198.49,199.83,197.92,199.35,15672434
2015-08-31 00:00:00-04:00,198.11,199.12,197.01,197.68,19212570
2015-09-01 00:00:00-04:00,193.12,194.76,190.73,192.04,25993641
2015-09-02 00:00:00-04:00,194.62,195.42,192.43,195.39,15707401
2015-09-03 00:00:00-04:00,196.26,198.05,194.96,195.57,18741918
2015-09-04 00:00:00-04:00,192.85,193.86,191.61,192.67,18175198
2015-09-08 00:00:00-04:00,195.94,197.61,195.18,197.43,10284705
2015-09-09 00:00:00-04:00,199.35,199.46,194.35,194.78,14281612
2015-09-10 00:00:00-04:00,194.56,197.22,194.25,195.75,17932709
2015-09-11 00:00:00-04:00,195.38,196.75,194.54,196.68,10225861
2015-09-14 00:00:00-04:00,196.96,197.0,195.43,195.99,8442018
2015-09-15 00:00:00-04:00,196.6,198.99,196.09,198.48,10935194
2015-09-16 00:00:00-04:00,198.81,200.4,198.415,200.16,9090465
2015-09-17 00:00:00-04:00,200.02,202.89,199.28,199.69,23866281
2015-09-18 00:00:00-04:00,195.71,197.56,194.97,195.52,18243882
2015-09-21 00:00:00-04:00,196.44,197.68,195.21,196.44,9593271
2015-09-22 00:00:00-04:00,193.88,194.46,192.565,193.92,12610260
2015-09-23 00:00:00-04:00,194.11,194.67,192.915,193.55,7795694
2015-09-24 00:00:00-04:00,192.15,193.44,190.56,192.97,17743823
2015-09-25 00:00:00-04:00,194.64,195.0,191.81,192.87,18009148
2015-09-28 00:00:00-04:00,191.77,191.91,187.64,187.98,19116044
2015-09-29 00:00:00-04:00,188.27,189.735,186.93,188.14,19351248
2015-09-30 00:00:00-04:00,190.37,191.82,189.44,191.62,16496777
2015-10-01 00:00:00-04:00,192.08,192.48,189.82,192.14,16192988
2015-10-02 00:00:00-04:00,189.77,194.925,189.12,194.92,20371766
2015-10-05 00:00:00-04:00,196.46,198.74,196.33,198.49,13830438
2015-10-06 00:00:00-04:00,198.31,198.98,197.0,197.77,12582975
2015-10-07 00:00:00-04:00,198.9,199.82,197.49,199.46,15533681
2015-10-08 00:00:00-04:00,198.95,201.55,198.59,201.2,20596622
2015-10-09 00:00:00-04:00,201.38,201.9,200.59,201.34,11307975
2015-10-12 00:00:00-04:00,201.43,201.76,200.91,201.56,5418992
2015-10-13 00:00:00-04:00,200.65,202.16,200.05,200.25,10974909
2015-10-14 00:00:00-04:00,200.18,200.87,198.95,199.29,12059867
2015-10-15 00:00:00-04:00,200.08,202.33,199.64,202.32,11869653
2015-10-16 00:00:00-04:00,202.83,203.29,201.92,203.19,10855351
2015-10-19 00:00:00-04:00,202.5,203.37,202.13,203.3,8196575
2015-10-20 00:00:00-04:00,202.85,203.83,202.55,203.06,7536450
2015-10-21 00:00:00-04:00,203.61,203.78,201.65,201.84,11046895
2015-10-22 00:00:00-04:00,202.98,205.49,202.82,205.21,14979513
2015-10-23 00:00:00-04:00,207.25,207.945,206.31,207.49,13789624
2015-10-26 00:00:00-04:00,207.3,207.37,206.56,207.01,7151063
2015-10-27 00:00:00-04:00,206.2,206.995,205.8,206.56,8700594
2015-10-28 00:00:00-04:00,206.99,208.96,206.21,208.95,15644710
2015-10-29 00:00:00-04:00,208.35,209.26,208.21,208.89,8297353
2015-10-30 00:00:00-04:00,209.06,209.43,208.0,208.02,12699576
2015-11-02 00:00:00-05:00,208.32,210.61,208.18,210.37,7750346
2015-11-03 00:00:00-05:00,209.97,211.66,209.7,210.96,9430591
2015-11-04 00:00:00-05:00,211.35,211.49,209.73,210.35,10034499
2015-11-05 00:00:00-05:00,210.43,210.98,209.09,210.12,8682478
2015-11-06 00:00:00-05:00,209.74,210.32,208.47,210.05,11826540
2015-11-09 00:00:00-05:00,209.26,209.49,206.95,208.05,14101691
2015-11-10 00:00:00-05:00,207.51,208.6,207.19,208.48,10086698
2015-11-11 00:00:00-05:00,208.88,208.93,207.67,207.7,8207383
2015-11-12 00:00:00-05:00,206.49,207.06,204.82,204.87,13041632
2015-11-13 00:00:00-05:00,204.35,204.66,202.44,202.58,15430632
2015-11-16 00:00:00-05:00,202.31,205.64,202.19,205.6,12236050
2015-11-17 00:00:00-05:00,205.99,207.03,204.88,205.34,12591257
2015-11-18 00:00:00-05:00,206.04,208.9,206.0,208.71,10790569
2015-11-19 00:00:00-05:00,208.58,209.05,208.21,208.52,8642300
2015-11-20 00:00:00-05:00,209.45,210.12,208.86,209.34,8198237
2015-11-23 00:00:00-05:00,209.38,209.98,208.52,209.05,5930855
2015-11-24 00:00:00-05:00,207.87,209.83,207.41,209.37,10403663
2015-11-25 00:00:00-05:00,209.5,209.74,209.02,209.33,4817309
2015-11-27 00:00:00-05:00,209.42,209.8,208.87,209.54,3374091
2015-11-30 00:00:00-05:00,209.75,209.88,208.56,208.67,10643507
2015-12-01 00:00:00-05:00,209.44,210.82,209.12,210.68,10537481
2015-12-02 00:00:00-05:00,210.62,210.995,208.23,208.53,11215535
2015-12-03 00:00:00-05:00,208.83,209.13,204.76,205.6,14984645
2015-12-04 00:00:00-05:00,206.08,209.97,205.94,209.65,18070122
2015-12-07 00:00:00-05:00,209.23,209.24,207.2,208.3,10827754
2015-12-08 00:00:00-05:00,206.5,208.04,205.78,206.95,12133346
2015-12-09 00:00:00-05:00,206.2,208.68,204.18,205.4,17621107
2015-12-10 00:00:00-05:00,205.42,207.43,205.15,205.81,12250304
2015-12-11 00:00:00-05:00,203.35,204.14,201.51,201.89,24575089
2015-12-14 00:00:00-05:00,202.07,203.0,199.97,202.82,24274985
2015-12-15 00:00:00-05:00,204.7,206.11,204.54,205.0,17054290
2015-12-16 00:00:00-05:00,206.37,208.39,204.82,207.97,22160493
2015-12-17 00:00:00-05:00,208.4,208.48,204.85,204.86,19761754
2015-12-18 00:00:00-05:00,202.85,202.92,200.07,200.09,23656294
2015-12-21 00:00:00-05:00,201.41,201.88,200.09,201.69,14983080
2015-12-22 00:00:00-05:00,202.715,203.85,201.55,203.43,11053335
2015-12-23 00:00:00-05:00,204.69,206.07,204.58,206.0,9664671
2015-12-24 00:00:00-05:00,205.72,206.33,205.43,205.63,3742755
2015-12-28 00:00:00-05:00,204.87,205.25,203.94,205.21,6064143
2015-12-29 00:00:00-05:00,206.52,207.78,206.47,207.36,7404765
2015-12-30 00:00:00-05:00,207.11,207.21,205.76,205.93,5701430
2015-12-31 00:00:00-05:00,205.13,205.885,204.06,204.06,10338998
2016-01-04 00:00:00-05:00,200.49,200.96,198.59,200.9,24331395
2016-01-05 00:00:00-05:00,201.405,201.9,200.05,201.32,13649656
2016-01-06 00:00:00-05:00,198.34,200.05,197.6,198.85,20155810
2016-01-07 00:00:00-05:00,195.33,197.43,193.595,194.17,27191951
2016-01-08 00:00:00-05:00,195.19,195.85,191.58,192.03,21917957
2016-01-11 00:00:00-05:00,193.01,193.41,189.83,192.04,25017863
2016-01-12 00:00:00-05:00,193.81,194.55,191.145,193.65,22588474
2016-01-13 00:00:00-05:00,194.45,194.86,188.38,188.85,24536791
2016-01-14 00:00:00-05:00,189.55,193.26,187.66,191.81,26685248
2016-01-15 00:00:00-05:00,186.77,188.76,185.53,187.68,38239902
2016-01-19 00:00:00-05:00,189.96,190.11,186.21,187.91,22295109
2016-01-20 00:00:00-05:00,185.04,187.49,181.02,185.84,32083915
2016-01-21 00:00:00-05:00,186.21,188.865,184.65,186.7,19594701
2016-01-22 00:00:00-05:00,189.77,190.76,188.88,190.5,16898459
2016-01-25 00:00:00-05:00,189.92,190.15,187.42,187.63,12832735
2016-01-26 00:00:00-05:00,188.42,190.53,188.03,190.2,14473888
2016-01-27 00:00:00-05:00,189.58,191.55,187.06,188.13,18041669
2016-01-28 00:00:00-05:00,189.96,190.2,187.16,189.13,15649425
2016-01-29 00:00:00-05:00,190.01,193.71,189.89,193.62,17384441
2016-02-01 00:00:00-05:00,192.53,194.58,191.85,193.67,13282970
2016-02-02 00:00:00-05:00,191.96,191.96,189.54,190.16,15224406
2016-02-03 00:00:00-05:00,191.41,191.78,187.105,191.21,24638044
2016-02-04 00:00:00-05:00,190.75,192.735,189.96,191.44,17740502
2016-02-05 00:00:00-05:00,191.01,191.08,187.2,187.98,17696642
2016-02-08 00:00:00-05:00,185.76,186.11,182.81,185.35,23602786
2016-02-09 00:00:00-05:00,183.37,186.93,183.21,185.36,24979025
2016-02-10 00:00:00-05:00,186.41,188.32,185.12,185.3,15312326
2016-02-11 00:00:00-05:00,182.34,184.09,181.13,183.01,23345845
2016-02-12 00:00:00-05:00,184.96,186.65,183.97,186.61,13223732
2016-02-16 00:00:00-05:00,188.77,189.78,187.64,189.71,12144265
2016-02-17 00:00:00-05:00,191.16,193.32,191.01,192.89,12992383
2016-02-18 00:00:00-05:00,193.21,193.27,191.725,192.04,11066587
2016-02-19 00:00:00-05:00,191.2,192.17,190.45,192.02,10593599
2016-02-22 00:00:00-05:00,193.86,194.95,193.8,194.74,9682372
2016-02-23 00:00:00-05:00,194.0,194.32,192.18,192.39,11338236
2016-02-24 00:00:00-05:00,190.63,193.53,189.32,193.19,14301804
2016-02-25 00:00:00-05:00,193.73,195.53,192.83,195.51,10547740
2016-02-26 00:00:00-05:00,196.57,196.67,194.9,195.11,11516992
